row_id,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,shipping_days,profit_margin_pct,is_loss_making
2507,18210,2010-08-06,Not Specified,27,80.79,0.0,Regular Air,12.58,2.88,0.7,Greg Guthrie,Prince Edward Island,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,2010-08-07,1,15.571234063621734,False
2514,18273,2011-09-15,Low,18,925.03,0.06,Regular Air,-3.68,49.99,19.99,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,2011-09-17,2,-0.3978249354075003,True
2600,18788,2009-10-02,Not Specified,27,566.12,0.03,Regular Air,-19.33,19.99,11.17,Joy Smith,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,2009-10-03,1,-3.414470430297463,True
2628,19042,2009-03-01,Critical,8,327.61,0.07,Regular Air,54.9,40.98,7.47,Evan Minnotte,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,2009-03-02,1,16.757730228015017,False
2633,19073,2009-06-24,Not Specified,16,178.4,0.04,Regular Air,20.08,10.64,5.16,Chuck Magee,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,2009-06-25,1,11.255605381165918,False
2634,19073,2009-06-24,Not Specified,40,115.01,0.03,Express Air,5.81,2.78,1.34,Chuck Magee,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2009-06-26,2,5.05173463177115,False
2678,19365,2011-01-16,Medium,29,181.83,0.03,Regular Air,-43.36,5.98,5.2,Filia McAdams,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2011-01-17,1,-23.84644998075125,True
2716,19617,2012-01-20,Low,38,952.47,0.03,Regular Air,270.69,23.99,6.3,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,2012-01-22,2,28.419792749377933,False
2717,19617,2012-01-20,Low,3,171.9635,0.07,Regular Air,-296.37,65.99,8.99,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,2012-01-20,0,-172.34471268612234,True
2770,20033,2010-05-21,Critical,5,2543.95,0.04,Regular Air,-1011.32,499.99,24.49,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-05-23,2,-39.75392598124964,True
2930,21223,2012-03-15,Not Specified,3,317.95,0.1,Delivery Truck,-144.43,100.98,26.22,Harold Engle,Prince Edward Island,Atlantic,Consumer,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,2012-03-16,1,-45.425381349268754,True
2931,21223,2012-03-15,Not Specified,8,435.29,0.03,Regular Air,122.41,51.65,18.45,Harold Engle,Prince Edward Island,Atlantic,Consumer,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Medium Box,0.65,2012-03-16,1,28.121482230237312,False
2950,21378,2011-08-07,Medium,34,937.04,0.08,Regular Air,391.6,28.53,1.49,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2011-08-08,1,41.79117220182703,False
2951,21378,2011-08-07,Medium,17,1616.64,0.07,Regular Air,26.94,99.99,19.99,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,2011-08-10,3,1.666419239904988,False
2984,21542,2011-05-21,High,18,404.3,0.04,Regular Air,-27.34,21.38,8.99,Frank Atkinson,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,2011-05-22,1,-6.762305218896858,True
2985,21542,2011-05-21,High,43,11674.968,0.05,Delivery Truck,715.18,348.21,84.84,Frank Atkinson,Prince Edward Island,Atlantic,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,2011-05-22,1,6.125755548109425,False
3133,22469,2010-10-11,High,24,1482.81,0.03,Regular Air,-678.63,60.98,49.0,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2010-10-13,2,-45.76648390555769,True
3134,22469,2010-10-11,High,23,6693.28,0.02,Regular Air,40.32,290.98,69.0,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,Large Box,0.67,2010-10-13,2,0.6023952382090694,False
3155,22656,2010-12-22,Not Specified,10,309.3,0.05,Express Air,-77.89,30.98,6.5,Evan Minnotte,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Belkin ErgoBoardÂª Keyboard,Small Box,0.64,2010-12-24,2,-25.182670546395084,True
3163,22695,2009-07-03,Low,44,444.52,0.02,Regular Air,161.13,10.06,2.06,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,Riverleaf Stik-WithitÂ¨ Designer Note CubesÂ¨,Wrap Bag,0.39,2009-07-08,5,36.24808782506974,False
3214,23076,2009-05-27,Critical,50,742.21,0.03,Regular Air,122.21,14.2,5.3,Dan Reichenbach,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2009-05-28,1,16.465690303283438,False
3360,24038,2011-06-20,High,15,896.1805,0.0,Express Air,82.04,65.99,5.26,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,8860,Small Box,0.56,2011-06-22,2,9.154405836770605,False
3365,24067,2012-08-22,High,19,120.56,0.07,Regular Air,-79.35,5.98,7.5,Frank Atkinson,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Xerox 1920,Small Box,0.4,2012-08-23,1,-65.81785003317849,True
3366,24067,2012-08-22,High,46,2640.6865,0.03,Express Air,751.38,65.99,5.92,Frank Atkinson,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,252,Small Box,0.55,2012-08-23,1,28.453964527784727,False
3420,24388,2011-01-26,Critical,15,8662.34,0.0,Delivery Truck,-704.66,549.99,49.0,Erica Bern,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,Jumbo Drum,0.35,2011-01-27,1,-8.134753426903123,True
3428,24451,2012-12-03,Critical,24,1689.97,0.06,Delivery Truck,-564.74,68.81,60.0,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2012-12-04,1,-33.41716125138316,True
3487,24806,2010-09-06,Not Specified,20,112.03,0.05,Regular Air,-57.99,5.18,5.74,Filia McAdams,Prince Edward Island,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2010-09-08,2,-51.762920646255466,True
3505,24965,2011-03-29,Low,6,2528.49,0.07,Express Air,580.15,420.98,19.99,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2011-04-03,5,22.944524202191825,False
3506,24965,2011-03-29,Low,42,1146.11,0.09,Regular Air,330.63,29.18,8.55,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"Deflect-o SuperTrayÂª Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,2011-03-29,0,28.84801633351075,False
3533,25154,2010-08-20,High,16,102.5,0.1,Regular Air,13.84,6.68,1.5,Giulietta Baptist,Prince Edward Island,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,2010-08-21,1,13.502439024390243,False
3549,25315,2010-12-02,Low,36,7783.36,0.07,Express Air,3506.24,225.04,11.79,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,2010-12-02,0,45.04789705217284,False
3550,25315,2010-12-02,Low,21,61.76,0.0,Regular Air,4.34,2.84,0.93,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,SANFORD Liquid AccentÂª Tank-Style Highlighters,Wrap Bag,0.54,2010-12-02,0,7.02720207253886,False
3551,25315,2010-12-02,Low,36,1280.34,0.0,Delivery Truck,-1048.25,31.76,45.51,Joy Smith,Prince Edward Island,Atlantic,Consumer,Furniture,Tables,Hon iLevelÂª Computer Training Table,Jumbo Box,0.65,2010-12-04,2,-81.8727837918053,True
3559,25376,2011-03-26,Critical,12,76.61,0.09,Regular Air,-31.83,6.28,5.29,Greg Guthrie,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"EldonÂ¨ 200 ClassÂª Desk Accessories, Burgundy",Small Box,0.43,2011-03-27,1,-41.54810077013445,True
3662,26240,2009-12-19,Critical,38,1483.44,0.04,Regular Air,439.77,39.48,1.99,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2009-12-22,3,29.645283934638407,False
3663,26240,2009-12-19,Critical,39,145.68,0.04,Regular Air,12.0,3.7,1.61,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,0.44,2009-12-20,1,8.237232289950576,False
3753,26791,2011-04-29,Low,45,500.48,0.08,Regular Air,-48.2,11.29,5.03,Harold Engle,Prince Edward Island,Atlantic,Home Office,Office Supplies,Storage & Organization,X-RackÂª File for Hanging Folders,Small Box,0.59,2011-05-06,7,-9.630754475703325,True
4042,28836,2010-10-24,High,50,8221.2935,0.06,Regular Air,2342.21,195.99,4.2,Erica Bern,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,2010-10-25,1,28.489555810165395,False
4043,28836,2010-10-24,High,7,1158.26,0.06,Regular Air,170.08,172.99,19.99,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,2010-10-26,2,14.68409510817951,False
4071,28995,2010-05-12,High,9,298.52,0.0,Regular Air,73.19,30.98,5.76,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4,2010-05-13,1,24.517620259949084,False
4072,28995,2010-05-12,High,34,667.35,0.04,Regular Air,80.92,19.98,8.68,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,2010-05-13,1,12.125571289428336,False
4085,29121,2010-04-11,Medium,31,3206.965,0.08,Regular Air,575.33,125.99,7.69,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2010-04-13,2,17.940014936240342,False
4125,29319,2009-01-24,Low,30,6654.39,0.1,Regular Air,1151.69,238.4,24.49,Filia McAdams,Prince Edward Island,Atlantic,Small Business,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,Large Box,0.6,2009-01-26,2,17.30722124792806,False
4126,29319,2009-01-24,Low,21,4429.69,0.03,Express Air,983.55,199.99,24.49,Filia McAdams,Prince Edward Island,Atlantic,Small Business,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,2009-01-26,2,22.203585352473876,False
4137,29382,2010-11-17,High,42,239.35,0.05,Regular Air,78.96,5.68,1.39,Greg Guthrie,Prince Edward Island,Atlantic,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2010-11-20,3,32.98934614581157,False
4138,29382,2010-11-17,High,34,684.66,0.07,Express Air,35.09,19.98,10.49,Greg Guthrie,Prince Edward Island,Atlantic,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2010-11-19,2,5.125171618029388,False
4151,29445,2010-09-29,High,28,2531.35,0.09,Delivery Truck,415.55,90.97,28.0,Harold Engle,Prince Edward Island,Atlantic,Consumer,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum,0.38,2010-10-01,2,16.416141584529996,False
4187,29762,2010-08-03,Critical,15,22.45,0.03,Regular Air,0.78,1.48,0.7,Philip Brown,Prince Edward Island,Atlantic,Home Office,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,2010-08-05,2,3.4743875278396437,False
4229,30048,2011-06-13,Medium,44,7765.13,0.06,Delivery Truck,433.63,180.98,55.24,Helen Abelman,Prince Edward Island,Atlantic,Home Office,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2011-06-15,2,5.5843237653458475,False
4249,30243,2010-05-05,Critical,44,2435.32,0.09,Regular Air,650.56,60.22,3.5,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2010-05-07,2,26.713532513181015,False
4250,30243,2010-05-05,Critical,21,4242.76,0.07,Regular Air,340.88,199.99,24.49,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,2010-05-07,2,8.03439270663436,False
4267,30372,2010-08-30,High,1,14.4,0.1,Regular Air,-7.39,12.22,2.85,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2010-09-01,2,-51.31944444444444,True
4282,30499,2012-10-30,High,16,92.06,0.1,Regular Air,5.66,5.98,2.5,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Office Supplies,Envelopes,Wausau Papers AstrobrightsÂ¨ Colored Envelopes,Small Box,0.36,2012-11-01,2,6.148164240712578,False
4283,30499,2012-10-30,High,33,199.62,0.01,Regular Air,42.34,5.84,1.2,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2012-11-01,2,21.210299569181444,False
4528,32199,2009-07-15,High,40,196.5,0.08,Regular Air,-99.76,4.91,4.97,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,2009-07-16,1,-50.76844783715013,True
4529,32199,2009-07-15,High,1,3672.89,0.01,Regular Air,-3061.82,3499.99,24.49,Erica Bern,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,2009-07-16,1,-83.36269259357073,True
4530,32199,2009-07-15,High,8,46.97,0.03,Regular Air,-0.01,5.84,1.2,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2009-07-17,2,-0.021290185224611454,True
4546,32327,2012-08-07,Low,45,20333.816,0.02,Delivery Truck,-1430.45,550.98,147.12,Erica Bern,Prince Edward Island,Atlantic,Small Business,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,0.8,2012-08-14,7,-7.03483300920988,True
4594,32676,2009-02-01,Critical,37,1697.44,0.06,Regular Air,523.43,45.19,1.99,Joy Smith,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2009-02-04,3,30.83643604486756,False
4611,32835,2012-07-07,Medium,15,572.4325,0.05,Regular Air,-19.44,45.99,4.99,Joy Smith,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,KF 788,Small Box,0.56,2012-07-09,2,-3.396033593480454,True
4613,32869,2009-03-27,Medium,41,322.03,0.06,Regular Air,-82.83,8.12,2.83,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2009-03-28,1,-25.721206098810672,True
4614,32869,2009-03-27,Medium,49,2470.84,0.05,Regular Air,25.04,51.65,18.45,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Medium Box,0.65,2009-03-28,1,1.0134205371452623,False
4615,32869,2009-03-27,Medium,2,15.26,0.01,Regular Air,-7.51,6.68,1.5,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,2009-03-28,1,-49.21363040629096,True
4616,32869,2009-03-27,Medium,39,5250.6625,0.1,Regular Air,930.99,175.99,8.99,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,2180,Small Box,0.57,2009-03-28,1,17.73090538574894,False
4748,33763,2010-09-23,Not Specified,23,10791.38,0.08,Regular Air,-234.79,499.99,24.49,Evan Minnotte,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-09-25,2,-2.175718026795461,True
4792,34048,2011-03-28,Low,1,26.68,0.04,Regular Air,-10.74,22.23,3.63,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Small Pack,0.52,2011-03-30,2,-40.254872563718145,True
4823,34275,2009-07-01,Low,27,123.46,0.07,Regular Air,26.66,4.84,0.71,Greg Guthrie,Prince Edward Island,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2009-07-03,2,21.59403855499757,False
4844,34438,2010-12-11,High,28,588.54,0.04,Regular Air,-30.72,20.15,8.99,Harold Engle,Prince Edward Island,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,0.58,2010-12-12,1,-5.219696197369763,True
4901,34880,2009-09-16,High,44,284.38,0.04,Regular Air,-62.43,6.48,5.19,Philip Brown,Prince Edward Island,Atlantic,Home Office,Office Supplies,Paper,Xerox 1995,Small Box,0.37,2009-09-17,1,-21.9530206062311,True
4912,34978,2011-02-04,High,49,165.51,0.08,Regular Air,-269.91,3.52,6.83,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,2011-02-06,2,-163.0777596519848,True
4945,35141,2010-09-11,Medium,29,2046.81,0.02,Regular Air,469.28,67.28,19.99,Jennifer Braxton,Prince Edward Island,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,2010-09-12,1,22.927384564273186,False
4962,35300,2010-03-02,Medium,10,28.81,0.02,Regular Air,7.15,2.89,0.49,Dan Reichenbach,Prince Edward Island,Atlantic,Corporate,Office Supplies,Labels,*Staples* Packaging Labels,Small Box,0.38,2010-03-03,1,24.817771607080875,False
4963,35300,2010-03-02,Medium,35,1445.6,0.08,Regular Air,126.03,41.32,8.66,Dan Reichenbach,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,2010-03-05,3,8.718179302711677,False
4964,35300,2010-03-02,Medium,13,119.03,0.06,Regular Air,29.62,8.95,2.01,Dan Reichenbach,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,2010-03-03,1,24.884482903469713,False
4996,35558,2009-09-15,Critical,2,34.88,0.09,Regular Air,-22.12,13.79,8.78,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,2009-09-17,2,-63.417431192660544,True
5091,36293,2010-12-30,Medium,13,1272.83,0.04,Regular Air,250.47,100.98,7.18,Carlos Soltero,Prince Edward Island,Atlantic,Small Business,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,2011-01-10,11,19.678197402638215,False
5092,36293,2010-12-30,Medium,25,165.36,0.09,Express Air,-94.79,6.48,7.49,Carlos Soltero,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 220,Small Box,0.37,2011-01-14,15,-57.323415578132554,True
5128,36516,2011-07-25,Medium,9,883.37,0.1,Regular Air,51.3,100.98,7.18,Giulietta Baptist,Prince Edward Island,Atlantic,Home Office,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,2011-07-28,3,5.807306111821774,False
5147,36677,2009-12-23,Low,38,23255.61,0.0,Regular Air,-734.33,599.99,24.49,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44,2009-12-25,2,-3.1576466925614937,True
5223,37185,2012-10-31,High,8,23.19,0.02,Regular Air,-13.27,2.6,2.4,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2012-11-01,1,-57.22294092281155,True
